author,word,path
8,przy,words\author8\przy_197.png
8,niej,words\author8\niej_198.png
8,trzy,words\author8\trzy_199.png
8,stogi,words\author8\stogi_200.png
8,Użątku,words\author8\Użątku_201.png
8,co,words\author8\co_202.png
8,pod,words\author8\pod_203.png
8,strzechą,words\author8\strzechą_204.png
8,zmieścić,words\author8\zmieścić_205.png
8,się,words\author8\się_206.png
8,nie,words\author8\nie_207.png
8,może,words\author8\może_208.png
8,Widać,words\author8\Widać_209.png
8,że,words\author8\że_210.png
8,okolica,words\author8\okolica_211.png
8,obfita,words\author8\obfita_212.png
8,we,words\author8\we_213.png
8,zboże,words\author8\zboże_214.png
8,I,words\author8\I_215.png
8,widać,words\author8\widać_216.png
8,z,words\author8\z_217.png
8,liczby,words\author8\liczby_218.png
8,kopic,words\author8\kopic_219.png
8,co,words\author8\co_220.png
8,wzdłuż,words\author8\wzdłuż_221.png
8,i,words\author8\i_222.png
8,wszerz,words\author8\wszerz_223.png
8,smugów,words\author8\smugów_224.png
8,Świecą,words\author8\Świecą_225.png
8,gęsto,words\author8\gęsto_226.png
8,jak,words\author8\jak_227.png
8,gwiazdy,words\author8\gwiazdy_228.png
8,widać,words\author8\widać_229.png
8,z,words\author8\z_230.png
8,liczby,words\author8\liczby_231.png
8,pługów,words\author8\pługów_232.png
8,Orzących,words\author8\Orzących_233.png
8,wcześnie,words\author8\wcześnie_234.png
8,łany,words\author8\łany_235.png
8,ogromne,words\author8\ogromne_236.png
8,ugoru,words\author8\ugoru_237.png
8,Czarnoziemne,words\author8\Czarnoziemne_238.png
8,zapewne,words\author8\zapewne_239.png
8,należne,words\author8\należne_240.png
8,do,words\author8\do_241.png
8,dworu,words\author8\dworu_242.png
8,Uprawne,words\author8\Uprawne_243.png
8,dobrze,words\author8\dobrze_244.png
8,na,words\author8\na_245.png
8,kształt,words\author8\kształt_246.png
8,ogrodowych,words\author8\ogrodowych_247.png
8,grządek,words\author8\grządek_248.png
8,Że,words\author8\Że_249.png
8,w,words\author8\w_250.png
8,tym,words\author8\tym_251.png
8,domu,words\author8\domu_252.png
8,dostatek,words\author8\dostatek_253.png
8,mieszka,words\author8\mieszka_254.png
8,i,words\author8\i_255.png
8,porządek,words\author8\porządek_256.png
8,Brama,words\author8\Brama_257.png
8,na,words\author8\na_258.png
8,wciąż,words\author8\wciąż_259.png
8,otwarta,words\author8\otwarta_260.png
8,przechodniom,words\author8\przechodniom_261.png
8,ogłasza,words\author8\ogłasza_262.png
8,Że,words\author8\Że_263.png
8,gościnna,words\author8\gościnna_264.png
8,i,words\author8\i_265.png
8,wszystkich,words\author8\wszystkich_266.png
8,w,words\author8\w_267.png
8,gościnę,words\author8\gościnę_268.png
8,zaprasza,words\author8\zaprasza_269.png
8,Właśnie,words\author8\Właśnie_270.png
8,dwókonną,words\author8\dwókonną_271.png
8,bryką,words\author8\bryką_272.png
8,wjechał,words\author8\wjechał_273.png
8,młody,words\author8\młody_274.png
8,panek,words\author8\panek_275.png
8,I,words\author8\I_276.png
8,obiegłszy,words\author8\obiegłszy_277.png
8,dziedziniec,words\author8\dziedziniec_278.png
8,zawrócił,words\author8\zawrócił_279.png
8,przed,words\author8\przed_280.png
8,ganek,words\author8\ganek_281.png
8,Wysiadł,words\author8\Wysiadł_282.png
8,z,words\author8\z_283.png
8,powozu,words\author8\powozu_284.png
8,konie,words\author8\konie_285.png
8,porzucone,words\author8\porzucone_286.png
8,same,words\author8\same_287.png
8,Szczypiąc,words\author8\Szczypiąc_288.png
8,trawę,words\author8\trawę_289.png
8,ciągnęły,words\author8\ciągnęły_290.png
8,powoli,words\author8\powoli_291.png
8,pod,words\author8\pod_292.png
8,bramę,words\author8\bramę_293.png
8,We,words\author8\We_294.png
8,dworze,words\author8\dworze_295.png
8,pusto,words\author8\pusto_296.png
8,bo,words\author8\bo_297.png
8,drzwi,words\author8\drzwi_298.png
8,od,words\author8\od_299.png
8,ganku,words\author8\ganku_300.png
8,zamknięto,words\author8\zamknięto_301.png
8,Zaszczepkami,words\author8\Zaszczepkami_302.png
8,i,words\author8\i_303.png
8,kołkiem,words\author8\kołkiem_304.png
8,zaszczepki,words\author8\zaszczepki_305.png
8,przetknięto,words\author8\przetknięto_306.png
8,Podróżny,words\author8\Podróżny_307.png
8,do,words\author8\do_308.png
8,folwarku,words\author8\folwarku_309.png
8,nie,words\author8\nie_310.png
8,biegł,words\author8\biegł_311.png
8,sług,words\author8\sług_312.png
8,zapytać,words\author8\zapytać_313.png
8,Odemknął,words\author8\Odemknął_314.png
8,wbiegł,words\author8\wbiegł_315.png
8,do,words\author8\do_316.png
8,domu,words\author8\domu_317.png
8,pragnął,words\author8\pragnął_318.png
8,go,words\author8\go_319.png
8,powitać,words\author8\powitać_320.png
8,Dawno,words\author8\Dawno_321.png
8,domu,words\author8\domu_322.png
8,nie,words\author8\nie_323.png
8,widział,words\author8\widział_324.png
8,bo,words\author8\bo_325.png
8,w,words\author8\w_326.png
8,dalekim,words\author8\dalekim_327.png
8,mieście,words\author8\mieście_328.png
8,Kończył,words\author8\Kończył_329.png
8,nauki,words\author8\nauki_330.png
8,końca,words\author8\końca_331.png
8,doczekał,words\author8\doczekał_332.png
8,nareszcie,words\author8\nareszcie_333.png
8,Wbiega,words\author8\Wbiega_334.png
8,i,words\author8\i_335.png
8,okiem,words\author8\okiem_336.png
8,chciwie,words\author8\chciwie_337.png
8,ściany,words\author8\ściany_338.png
8,starodawne,words\author8\starodawne_339.png
8,Ogląda,words\author8\Ogląda_340.png
8,czule,words\author8\czule_341.png
8,jako,words\author8\jako_342.png
8,swe,words\author8\swe_343.png
8,znajome,words\author8\znajome_344.png
8,dawne,words\author8\dawne_345.png
8,Też,words\author8\Też_346.png
8,same,words\author8\same_347.png
8,widzi,words\author8\widzi_348.png
8,sprzęty,words\author8\sprzęty_349.png
8,też,words\author8\też_350.png
8,same,words\author8\same_351.png
8,obicia,words\author8\obicia_352.png
8,Z,words\author8\Z_353.png
8,któremi,words\author8\któremi_354.png
8,się,words\author8\się_355.png
8,zabawiać,words\author8\zabawiać_356.png
8,lubił,words\author8\lubił_357.png
8,od,words\author8\od_358.png
8,powicia,words\author8\powicia_359.png
8,Lecz,words\author8\Lecz_360.png
8,mniej,words\author8\mniej_361.png
8,wielkie,words\author8\wielkie_362.png
8,mniej,words\author8\mniej_363.png
8,piękne,words\author8\piękne_364.png
8,niż,words\author8\niż_365.png
8,się,words\author8\się_366.png
8,dawniej,words\author8\dawniej_367.png
8,zdały,words\author8\zdały_368.png
8,I,words\author8\I_369.png
8,też,words\author8\też_370.png
8,same,words\author8\same_371.png
8,portrety,words\author8\portrety_372.png
8,na,words\author8\na_373.png
8,ścianach,words\author8\ścianach_374.png
8,wisiały,words\author8\wisiały_375.png
8,Tu,words\author8\Tu_376.png
8,Kościuszko,words\author8\Kościuszko_377.png
8,w,words\author8\w_378.png
8,czamarce,words\author8\czamarce_379.png
8,krakowskiej,words\author8\krakowskiej_380.png
8,z,words\author8\z_381.png
8,oczyma,words\author8\oczyma_382.png
8,Podniesionymi,words\author8\Podniesionymi_383.png
8,w,words\author8\w_384.png
8,niebo,words\author8\niebo_385.png
8,miecz,words\author8\miecz_386.png
8,oburącz,words\author8\oburącz_387.png
8,trzyma,words\author8\trzyma_388.png
8,Takim,words\author8\Takim_389.png
8,był,words\author8\był_390.png
8,gdy,words\author8\gdy_391.png
8,przysięgał,words\author8\przysięgał_392.png
8,na,words\author8\na_393.png
8,stopniach,words\author8\stopniach_394.png
8,ołtarzów,words\author8\ołtarzów_395.png
8,Że,words\author8\Że_396.png
8,tym,words\author8\tym_397.png
8,mieczem,words\author8\mieczem_398.png
8,wypędzi,words\author8\wypędzi_399.png
8,z,words\author8\z_400.png
8,Polski,words\author8\Polski_401.png
8,trzech,words\author8\trzech_402.png
8,mocarzów,words\author8\mocarzów_403.png
8,Albo,words\author8\Albo_404.png
8,sam,words\author8\sam_405.png
8,na,words\author8\na_406.png
8,nim,words\author8\nim_407.png
8,padnie,words\author8\padnie_408.png
8,Dalej,words\author8\Dalej_409.png
8,w,words\author8\w_410.png
8,polskiej,words\author8\polskiej_411.png
8,szacie,words\author8\szacie_412.png
8,Siedzi,words\author8\Siedzi_413.png
8,Rejtan,words\author8\Rejtan_414.png
8,żałośny,words\author8\żałośny_415.png
8,po,words\author8\po_416.png
8,wolności,words\author8\wolności_417.png
8,stracie,words\author8\stracie_418.png
8,W,words\author8\W_419.png
8,ręku,words\author8\ręku_420.png
8,trzymna,words\author8\trzymna_421.png
8,nóż,words\author8\nóż_422.png
8,ostrzem,words\author8\ostrzem_423.png
8,zwrócony,words\author8\zwrócony_424.png
8,do,words\author8\do_425.png
8,łona,words\author8\łona_426.png
8,A,words\author8\A_427.png
8,przed,words\author8\przed_428.png
8,nim,words\author8\nim_429.png
8,leży,words\author8\leży_430.png
8,Fedon,words\author8\Fedon_431.png
8,i,words\author8\i_432.png
8,żywot,words\author8\żywot_433.png
8,Katona,words\author8\Katona_434.png
8,Dalej,words\author8\Dalej_435.png
8,Jasiński,words\author8\Jasiński_436.png
8,młodzian,words\author8\młodzian_437.png
8,piękny,words\author8\piękny_438.png
8,i,words\author8\i_439.png
8,posępny,words\author8\posępny_440.png
8,Obok,words\author8\Obok_441.png
8,Korsak,words\author8\Korsak_442.png
8,towarzysz,words\author8\towarzysz_443.png
8,jego,words\author8\jego_444.png
8,nieodstępny,words\author8\nieodstępny_445.png
8,Stoją,words\author8\Stoją_446.png
8,na,words\author8\na_447.png
8,szańcach,words\author8\szańcach_448.png
8,Pragi,words\author8\Pragi_449.png
8,na,words\author8\na_450.png
8,stosach,words\author8\stosach_451.png
8,Moskali,words\author8\Moskali_452.png
8,Siekąc,words\author8\Siekąc_453.png
8,wrogów,words\author8\wrogów_454.png
8,a,words\author8\a_455.png
8,Praga,words\author8\Praga_456.png
8,już,words\author8\już_457.png
8,się,words\author8\się_458.png
8,wkoło,words\author8\wkoło_459.png
8,pali,words\author8\pali_460.png
8,Nawet,words\author8\Nawet_461.png
8,stary,words\author8\stary_462.png
8,stojący,words\author8\stojący_463.png
8,zegar,words\author8\zegar_464.png
8,kurantowy,words\author8\kurantowy_465.png
8,W,words\author8\W_466.png
8,drewnianej,words\author8\drewnianej_467.png
8,szafie,words\author8\szafie_468.png
8,poznał,words\author8\poznał_469.png
8,u,words\author8\u_470.png
8,wniścia,words\author8\wniścia_471.png
8,alkowy,words\author8\alkowy_472.png
8,I,words\author8\I_473.png
8,z,words\author8\z_474.png
8,dziecinną,words\author8\dziecinną_475.png
8,radością,words\author8\radością_476.png
8,pociągnął,words\author8\pociągnął_477.png
8,za,words\author8\za_478.png
8,sznurek,words\author8\sznurek_479.png
8,By,words\author8\By_480.png
8,stary,words\author8\stary_481.png
8,Dąbrowskiego,words\author8\Dąbrowskiego_482.png
8,usłyszeć,words\author8\usłyszeć_483.png
8,mazurek,words\author8\mazurek_484.png
8,Biegał,words\author8\Biegał_485.png
8,po,words\author8\po_486.png
8,całym,words\author8\całym_487.png
8,domu,words\author8\domu_488.png
8,i,words\author8\i_489.png
8,szukał,words\author8\szukał_490.png
8,komnaty,words\author8\komnaty_491.png
8,Gdzie,words\author8\Gdzie_492.png
8,mieszkał,words\author8\mieszkał_493.png
8,dzieckiem,words\author8\dzieckiem_494.png
8,będąc,words\author8\będąc_495.png
8,przed,words\author8\przed_496.png
8,dziesięciu,words\author8\dziesięciu_497.png
8,laty,words\author8\laty_498.png
8,Wchodzi,words\author8\Wchodzi_499.png
8,cofnął,words\author8\cofnął_500.png
8,się,words\author8\się_501.png
8,toczył,words\author8\toczył_502.png
8,zdumione,words\author8\zdumione_503.png
8,źrenice,words\author8\źrenice_504.png
8,Po,words\author8\Po_505.png
8,ścianach,words\author8\ścianach_506.png
8,w,words\author8\w_507.png
8,tej,words\author8\tej_508.png
8,komnacie,words\author8\komnacie_509.png
8,mieszkanie,words\author8\mieszkanie_510.png
8,kobiéce,words\author8\kobiéce_511.png
8,Któż,words\author8\Któż_512.png
8,by,words\author8\by_513.png
8,tu,words\author8\tu_514.png
8,mieszkał,words\author8\mieszkał_515.png
8,Stary,words\author8\Stary_516.png
8,stryj,words\author8\stryj_517.png
8,nie,words\author8\nie_518.png
8,był,words\author8\był_519.png
8,żonaty,words\author8\żonaty_520.png
8,A,words\author8\A_521.png
8,ciotka,words\author8\ciotka_522.png
8,w,words\author8\w_523.png
8,Petersburgu,words\author8\Petersburgu_524.png
8,mieszkała,words\author8\mieszkała_525.png
8,przed,words\author8\przed_526.png
8,laty,words\author8\laty_527.png
8,To,words\author8\To_528.png
8,nie,words\author8\nie_529.png
8,był,words\author8\był_530.png
8,ochmistrzyni,words\author8\ochmistrzyni_531.png
8,pokój,words\author8\pokój_532.png
8,Fortepiano,words\author8\Fortepiano_533.png
8,Na,words\author8\Na_534.png
8,niem,words\author8\niem_535.png
8,noty,words\author8\noty_536.png
8,i,words\author8\i_537.png
8,książki,words\author8\książki_538.png
8,wszystko,words\author8\wszystko_539.png
8,porzucano,words\author8\porzucano_540.png
8,Niedbale,words\author8\Niedbale_541.png
8,i,words\author8\i_542.png
8,bezładnie,words\author8\bezładnie_543.png
8,nieporządek,words\author8\nieporządek_544.png
8,miły,words\author8\miły_545.png
8,Niestare,words\author8\Niestare_546.png
8,były,words\author8\były_547.png
8,rączki,words\author8\rączki_548.png
8,co,words\author8\co_549.png
8,je,words\author8\je_550.png
8,tak,words\author8\tak_551.png
8,rzuciły,words\author8\rzuciły_552.png
8,Tuż,words\author8\Tuż_553.png
8,i,words\author8\i_554.png
8,sukienka,words\author8\sukienka_555.png
8,biała,words\author8\biała_556.png
8,świeżo,words\author8\świeżo_557.png
8,z,words\author8\z_558.png
8,kołka,words\author8\kołka_559.png
8,zdjęta,words\author8\zdjęta_560.png
8,Do,words\author8\Do_561.png
8,ubrania,words\author8\ubrania_562.png
8,na,words\author8\na_563.png
8,krzesła,words\author8\krzesła_564.png
8,poręczu,words\author8\poręczu_565.png
8,rozpięta,words\author8\rozpięta_566.png
8,A,words\author8\A_567.png
8,na,words\author8\na_568.png
8,oknach,words\author8\oknach_569.png
8,donice,words\author8\donice_570.png
8,z,words\author8\z_571.png
8,pachnącymi,words\author8\pachnącymi_572.png
8,ziołki,words\author8\ziołki_573.png
8,Geranium,words\author8\Geranium_574.png
8,lewkonija,words\author8\lewkonija_575.png
8,astry,words\author8\astry_576.png
8,i,words\author8\i_577.png
8,fijołki,words\author8\fijołki_578.png
8,Podróżny,words\author8\Podróżny_579.png
8,stanął,words\author8\stanął_580.png
8,w,words\author8\w_581.png
8,jednym,words\author8\jednym_582.png
8,z,words\author8\z_583.png
8,okien,words\author8\okien_584.png
8,nowe,words\author8\nowe_585.png
8,dziwo,words\author8\dziwo_586.png
8,W,words\author8\W_587.png
8,sadzie,words\author8\sadzie_588.png
8,na,words\author8\na_589.png
8,brzegu,words\author8\brzegu_590.png
8,niegdyś,words\author8\niegdyś_591.png
8,zarosłym,words\author8\zarosłym_592.png
8,pokrzywą,words\author8\pokrzywą_593.png
8,Był,words\author8\Był_594.png
8,maleńki,words\author8\maleńki_595.png
8,ogródek,words\author8\ogródek_596.png
8,ścieżkami,words\author8\ścieżkami_597.png
8,porznięty,words\author8\porznięty_598.png
8,Pełen,words\author8\Pełen_599.png
8,bukietów,words\author8\bukietów_600.png
8,trawy,words\author8\trawy_601.png
8,angielskiej,words\author8\angielskiej_602.png
8,i,words\author8\i_603.png
8,mięty,words\author8\mięty_604.png
8,Drewniany,words\author8\Drewniany_605.png
8,drobny,words\author8\drobny_606.png
8,w,words\author8\w_607.png
8,cyfrę,words\author8\cyfrę_608.png
8,powiązany,words\author8\powiązany_609.png
8,płotek,words\author8\płotek_610.png
8,Połyskał,words\author8\Połyskał_611.png
8,się,words\author8\się_612.png
8,wstążkami,words\author8\wstążkami_613.png
8,jaskrawych,words\author8\jaskrawych_614.png
8,stokrotek,words\author8\stokrotek_615.png
8,Grządki,words\author8\Grządki_616.png
8,widać,words\author8\widać_617.png
8,że,words\author8\że_618.png
8,były,words\author8\były_619.png
8,świeżo,words\author8\świeżo_620.png
8,polewane,words\author8\polewane_621.png
8,Tuż,words\author8\Tuż_622.png
8,stało,words\author8\stało_623.png
8,wody,words\author8\wody_624.png
8,pełne,words\author8\pełne_625.png
8,naczynie,words\author8\naczynie_626.png
8,blaszane,words\author8\blaszane_627.png
8,Ale,words\author8\Ale_628.png
8,nigdzie,words\author8\nigdzie_629.png
8,nie,words\author8\nie_630.png
8,widać,words\author8\widać_631.png
8,było,words\author8\było_632.png
8,ogrodniczki,words\author8\ogrodniczki_633.png
8,Tylko,words\author8\Tylko_634.png
8,co,words\author8\co_635.png
8,wyszła,words\author8\wyszła_636.png
8,jeszcze,words\author8\jeszcze_637.png
8,kołyszą,words\author8\kołyszą_638.png
8,się,words\author8\się_639.png
8,drzwiczki,words\author8\drzwiczki_640.png
8,Świeżo,words\author8\Świeżo_641.png
8,trącone,words\author8\trącone_642.png
8,blisko,words\author8\blisko_643.png
8,drzwi,words\author8\drzwi_644.png
8,ślad,words\author8\ślad_645.png
8,widać,words\author8\widać_646.png
8,nóżki,words\author8\nóżki_647.png
8,Na,words\author8\Na_648.png
8,piasku,words\author8\piasku_649.png
8,bez,words\author8\bez_650.png
8,trzewika,words\author8\trzewika_651.png
8,była,words\author8\była_652.png
8,i,words\author8\i_653.png
8,pończoszki,words\author8\pończoszki_654.png
8,Na,words\author8\Na_655.png
8,piasku,words\author8\piasku_656.png
8,drobnym,words\author8\drobnym_657.png
8,suchym,words\author8\suchym_658.png
8,białym,words\author8\białym_659.png
8,na,words\author8\na_660.png
8,kształt,words\author8\kształt_661.png
8,śniegu,words\author8\śniegu_662.png
8,Ślad,words\author8\Ślad_663.png
8,wyraźny,words\author8\wyraźny_664.png
8,lecz,words\author8\lecz_665.png
8,lekki,words\author8\lekki_666.png
8,odgadniesz,words\author8\odgadniesz_667.png
8,że,words\author8\że_668.png
8,w,words\author8\w_669.png
8,biegu,words\author8\biegu_670.png
8,Chybkim,words\author8\Chybkim_671.png
8,był,words\author8\był_672.png
8,zostawiony,words\author8\zostawiony_673.png
8,nóżkami,words\author8\nóżkami_674.png
8,drobnemi,words\author8\drobnemi_675.png
8,Od,words\author8\Od_676.png
8,kogoś,words\author8\kogoś_677.png
8,co,words\author8\co_678.png
8,zaledwie,words\author8\zaledwie_679.png
8,dotykał,words\author8\dotykał_680.png
8,się,words\author8\się_681.png
8,ziemi,words\author8\ziemi_682.png
8,Temat,words\author8\Temat_683.png
8,projektu,words\author8\projektu_684.png
8,baza,words\author8\baza_685.png
8,danych,words\author8\danych_686.png
8,biura,words\author8\biura_687.png
8,podróży,words\author8\podróży_688.png
8,Treść,words\author8\Treść_689.png
8,projektu,words\author8\projektu_690.png
8,baza,words\author8\baza_691.png
8,danych,words\author8\danych_692.png
8,biura,words\author8\biura_693.png
8,podróży,words\author8\podróży_694.png
8,zawiera,words\author8\zawiera_695.png
8,informacje,words\author8\informacje_696.png
8,o,words\author8\o_697.png
8,wycieczkach,words\author8\wycieczkach_698.png
8,ich,words\author8\ich_699.png
8,pilotach,words\author8\pilotach_700.png
8,oraz,words\author8\oraz_701.png
8,uczestnikach,words\author8\uczestnikach_702.png
8,Szczegółowy,words\author8\Szczegółowy_703.png
8,opis,words\author8\opis_704.png
8,projektu,words\author8\projektu_705.png
8,klientem,words\author8\klientem_706.png
8,jest,words\author8\jest_707.png
8,dyrektor,words\author8\dyrektor_708.png
8,biura,words\author8\biura_709.png
8,podróży,words\author8\podróży_710.png
8,które,words\author8\które_711.png
8,organizuje,words\author8\organizuje_712.png
8,wycieczki,words\author8\wycieczki_713.png
8,Baza,words\author8\Baza_714.png
8,danych,words\author8\danych_715.png
8,ma,words\author8\ma_716.png
8,za,words\author8\za_717.png
8,zadanie,words\author8\zadanie_718.png
8,przechowywać,words\author8\przechowywać_719.png
8,informacje,words\author8\informacje_720.png
8,na,words\author8\na_721.png
8,temat,words\author8\temat_722.png
8,wycieczek,words\author8\wycieczek_723.png
8,uczestników,words\author8\uczestników_724.png
8,oraz,words\author8\oraz_725.png
8,pilotów,words\author8\pilotów_726.png
8,Biuro,words\author8\Biuro_727.png
8,podróży,words\author8\podróży_728.png
8,może,words\author8\może_729.png
8,mieć,words\author8\mieć_730.png
8,wiele,words\author8\wiele_731.png
8,oddziałów,words\author8\oddziałów_732.png
8,Każdy,words\author8\Każdy_733.png
8,oddział,words\author8\oddział_734.png
8,może,words\author8\może_735.png
8,mieć,words\author8\mieć_736.png
8,wielu,words\author8\wielu_737.png
8,pracowników,words\author8\pracowników_738.png
8,oraz,words\author8\oraz_739.png
8,może,words\author8\może_740.png
8,organizować,words\author8\organizować_741.png
8,wiele,words\author8\wiele_742.png
8,wycieczek,words\author8\wycieczek_743.png
8,Wycieczki,words\author8\Wycieczki_744.png
8,organizowane,words\author8\organizowane_745.png
8,są,words\author8\są_746.png
8,do,words\author8\do_747.png
8,wielu,words\author8\wielu_748.png
8,miejsc,words\author8\miejsc_749.png
8,mają,words\author8\mają_750.png
8,różne,words\author8\różne_751.png
8,cele,words\author8\cele_752.png
8,oraz,words\author8\oraz_753.png
8,różne,words\author8\różne_754.png
8,opcje,words\author8\opcje_755.png
8,dodatkowe,words\author8\dodatkowe_756.png
8,Na,words\author8\Na_757.png
8,każdą,words\author8\każdą_758.png
8,wycieczkę,words\author8\wycieczkę_759.png
8,może,words\author8\może_760.png
8,jechać,words\author8\jechać_761.png
8,wielu,words\author8\wielu_762.png
8,uczestników,words\author8\uczestników_763.png
8,W,words\author8\W_764.png
8,bazie,words\author8\bazie_765.png
8,danych,words\author8\danych_766.png
8,przechowywane,words\author8\przechowywane_767.png
8,są,words\author8\są_768.png
8,informacje,words\author8\informacje_769.png
8,czy,words\author8\czy_770.png
8,uczestnicy,words\author8\uczestnicy_771.png
8,zapłacili,words\author8\zapłacili_772.png
8,już,words\author8\już_773.png
8,za,words\author8\za_774.png
8,wybraną,words\author8\wybraną_775.png
8,wycieczkę,words\author8\wycieczkę_776.png
8,W,words\author8\W_777.png
8,jednym,words\author8\jednym_778.png
8,mieście,words\author8\mieście_779.png
8,nie,words\author8\nie_780.png
8,może,words\author8\może_781.png
8,być,words\author8\być_782.png
8,więcej,words\author8\więcej_783.png
8,niż,words\author8\niż_784.png
8,jeden,words\author8\jeden_785.png
8,oddział,words\author8\oddział_786.png
8,Baza,words\author8\Baza_787.png
8,danych,words\author8\danych_788.png
8,nie,words\author8\nie_789.png
8,przechowuje,words\author8\przechowuje_790.png
8,informacji,words\author8\informacji_791.png
8,jakie,words\author8\jakie_792.png
8,wyżywienie,words\author8\wyżywienie_793.png
8,wykupił,words\author8\wykupił_794.png
8,uczestnik,words\author8\uczestnik_795.png
8,płatność,words\author8\płatność_796.png
8,jest,words\author8\jest_797.png
8,na,words\author8\na_798.png
8,miejscu,words\author8\miejscu_799.png
8,w,words\author8\w_800.png
8,trakcie,words\author8\trakcie_801.png
8,trwania,words\author8\trwania_802.png
8,wycieczki,words\author8\wycieczki_803.png
8,informacji,words\author8\informacji_804.png
8,jakie,words\author8\jakie_805.png
8,wycieczki,words\author8\wycieczki_806.png
8,fakultatywne,words\author8\fakultatywne_807.png
8,wykupił,words\author8\wykupił_808.png
8,uczestnik,words\author8\uczestnik_809.png
8,płatność,words\author8\płatność_810.png
8,na,words\author8\na_811.png
8,miejscu,words\author8\miejscu_812.png
8,w,words\author8\w_813.png
8,trakcie,words\author8\trakcie_814.png
8,trwania,words\author8\trwania_815.png
8,wycieczki,words\author8\wycieczki_816.png
8,informacji,words\author8\informacji_817.png
8,na,words\author8\na_818.png
8,temat,words\author8\temat_819.png
8,wynagrodzenia,words\author8\wynagrodzenia_820.png
8,pilotów,words\author8\pilotów_821.png
8,informacji,words\author8\informacji_822.png
8,kiedy,words\author8\kiedy_823.png
8,została,words\author8\została_824.png
8,złożona,words\author8\złożona_825.png
8,rezerwacja,words\author8\rezerwacja_826.png
8,i,words\author8\i_827.png
8,zapłata,words\author8\zapłata_828.png
8,Główne,words\author8\Główne_829.png
8,scenariusze,words\author8\scenariusze_830.png
8,Tworzenie,words\author8\Tworzenie_831.png
8,nowej,words\author8\nowej_832.png
8,wycieczki,words\author8\wycieczki_833.png
8,Oddział,words\author8\Oddział_834.png
8,podejmuje,words\author8\podejmuje_835.png
8,decyzję,words\author8\decyzję_836.png
8,o,words\author8\o_837.png
8,utworzeniu,words\author8\utworzeniu_838.png
8,nowej,words\author8\nowej_839.png
8,wycieczki,words\author8\wycieczki_840.png
8,Wybranie,words\author8\Wybranie_841.png
8,dostępnych,words\author8\dostępnych_842.png
8,w,words\author8\w_843.png
8,czasie,words\author8\czasie_844.png
8,wycieczki,words\author8\wycieczki_845.png
8,pilotów,words\author8\pilotów_846.png
8,którzy,words\author8\którzy_847.png
8,ją,words\author8\ją_848.png
8,poprowadzą,words\author8\poprowadzą_849.png
8,Tworzenie,words\author8\Tworzenie_850.png
8,nowych,words\author8\nowych_851.png
8,punktów,words\author8\punktów_852.png
8,programu,words\author8\programu_853.png
8,i,words\author8\i_854.png
8,dodawanie,words\author8\dodawanie_855.png
8,ich,words\author8\ich_856.png
8,do,words\author8\do_857.png
8,wycieczki,words\author8\wycieczki_858.png
8,Wybór,words\author8\Wybór_859.png
8,odpowiednich,words\author8\odpowiednich_860.png
8,miejsc,words\author8\miejsc_861.png
8,Dodanie,words\author8\Dodanie_862.png
8,ewentualnych,words\author8\ewentualnych_863.png
8,opcji,words\author8\opcji_864.png
8,dodatkowych,words\author8\dodatkowych_865.png
8,do,words\author8\do_866.png
8,wycieczki,words\author8\wycieczki_867.png
8,wyżywienie,words\author8\wyżywienie_868.png
8,lub,words\author8\lub_869.png
8,wycieczki,words\author8\wycieczki_870.png
8,fakultatywne,words\author8\fakultatywne_871.png
8,W,words\author8\W_872.png
8,przypadku,words\author8\przypadku_873.png
8,wycieczek,words\author8\wycieczek_874.png
8,fakultatywnych,words\author8\fakultatywnych_875.png
8,Wybór,words\author8\Wybór_876.png
8,odpowiednich,words\author8\odpowiednich_877.png
8,miejsc,words\author8\miejsc_878.png
8,Dodanie,words\author8\Dodanie_879.png
8,osoby,words\author8\osoby_880.png
8,jako,words\author8\jako_881.png
8,uczestnika,words\author8\uczestnika_882.png
8,wycieczki,words\author8\wycieczki_883.png
8,Dodanie,words\author8\Dodanie_884.png
8,danych,words\author8\danych_885.png
8,nowego,words\author8\nowego_886.png
8,uczestnika,words\author8\uczestnika_887.png
8,jeśli,words\author8\jeśli_888.png
8,nie,words\author8\nie_889.png
8,ma,words\author8\ma_890.png
8,ich,words\author8\ich_891.png
8,jeszcze,words\author8\jeszcze_892.png
8,w,words\author8\w_893.png
8,bazie,words\author8\bazie_894.png
8,danych,words\author8\danych_895.png
8,Dodanie,words\author8\Dodanie_896.png
8,nowej,words\author8\nowej_897.png
8,pozycji,words\author8\pozycji_898.png
8,zapłaty,words\author8\zapłaty_899.png
8,Przypisanie,words\author8\Przypisanie_900.png
8,zapłaty,words\author8\zapłaty_901.png
8,do,words\author8\do_902.png
8,odpowiedniej,words\author8\odpowiedniej_903.png
8,wycieczki,words\author8\wycieczki_904.png
8,oraz,words\author8\oraz_905.png
8,uczestnika,words\author8\uczestnika_906.png
8,Przykładowe,words\author8\Przykładowe_907.png
8,zapytania,words\author8\zapytania_908.png
8,do,words\author8\do_909.png
8,bazy,words\author8\bazy_910.png
8,Podaj,words\author8\Podaj_911.png
8,oddział,words\author8\oddział_912.png
8,który,words\author8\który_913.png
8,proponuje,words\author8\proponuje_914.png
8,największą,words\author8\największą_915.png
8,ilość,words\author8\ilość_916.png
8,wycieczek,words\author8\wycieczek_917.png
